CUSTOMER_SK,TOTAL_No_Of_PURCHASE,TOTAL_REVENUE,RECENCY,TOTAL_No_of_VISITS,DISTINCT_PRODUCTS,AVERAGE_SPEND,CITY_NM
22526206,357,1034.3599,112,38,212,27.21999737,
40045178,316,1033.41989,248,14,207,73.81570643,CHARLOTTET
58242877,242,1033.20983,176,5,188,206.641966,HALIFAX
60857609,271,1032.72989,117,44,167,23.47113386,FREDERICTO
52160619,340,1032.62982,243,47,153,21.97084723,HALIFAX
21675102,290,1032.3799,244,25,196,41.295196,HALIFAX
62454584,296,1031.87991,111,27,213,38.21777444,HALIFAX
23782728,315,1031.68985,247,10,188,103.168985,HALIFAX
51920762,333,1031.46997,243,31,201,33.27322484,SYDNEY
66384307,334,1031.32992,111,46,217,22.42021565,HALIFAX
40036955,352,1030.81995,242,35,109,29.45199857,HALIFAX
61510997,357,1030.67993,114,48,224,21.47249854,STILLWATER
22587737,335,1030.41986,242,31,192,33.23935032,HALIFAX
58402015,374,1029.51994,111,56,140,18.38428464,HALIFAX
34424513,275,1029.10987,244,28,185,36.75392393,HALIFAX
59038818,323,1028.93995,110,74,132,13.90459392,HALIFAX
23599127,311,1028.69991,251,32,166,32.14687219,MOUNT PEAR
61897110,281,1028.69986,110,26,119,39.56537923,TORONTO
62340965,341,1028.67998,136,15,176,68.57866533,HALIFAX
40167767,280,1028.53997,252,26,165,39.55922962,MISSION
23651870,488,1028.30996,242,129,273,7.971395038,HALIFAX
52618465,270,1028.16987,245,11,193,93.46998818,HALIFAX
22282675,371,1027.95992,243,50,156,20.5591984,HALIFAX
39532322,326,1027.91998,261,14,112,73.42285571,KINSAC
58651354,271,1027.64981,113,8,115,128.4562263,HALIFAX
52638875,234,1027.61974,247,39,128,26.3492241,HALIFAX
23734972,323,1027.57997,266,30,241,34.25266567,INVERNESS
21462018,313,1027.39997,245,17,188,60.43529235,CLARENVILL
21584307,330,1027.0998,111,21,203,48.90951429,HALIFAX
23650168,303,1026.88997,243,37,209,27.75378297,SACKVILLE
36791629,282,1026.68991,244,26,176,39.48807346,BRANTFORD
59704761,288,1026.6199,113,68,135,15.09735147,HALIFAX
59769931,291,1026.45987,113,22,210,46.65726682,HALIFAX
39657282,305,1026.44981,242,45,108,22.80999578,HALIFAX
20844287,252,1026.27989,245,56,146,18.32642661,HALIFAX
62542099,288,1025.76992,115,14,115,73.26928,RIVERVIEW
20657011,221,1024.56982,250,15,164,68.30465467,BROOKSIDE
29343859,357,1024.48988,245,16,145,64.0306175,WHITES LAK
58346289,350,1024.41987,121,54,172,18.97073833,HALIFAX
29375663,267,1024.34986,280,16,167,64.02186625,BROOKLYN
52105497,365,1024.32985,258,30,127,34.14432833,HALIFAX
59004452,241,1024.31987,117,48,169,21.33999729,HALIFAX
62390534,257,1024.30977,188,6,157,170.718295,HALIFAX
51082246,361,1024.29997,244,26,166,39.39615269,LONDON
22256545,322,1024.18971,252,8,148,128.0237138,WHITES LAK
63423092,286,1024.16996,111,30,110,34.13899867,HALIFAX
39937426,383,1024.07977,252,24,203,42.66999042,HALIFAX
64306377,359,1023.96993,109,67,190,15.28313328,HALIFAX
62421421,395,1023.54996,115,20,200,51.177498,KENTVILLE
21152309,369,1023.37987,243,38,182,26.93104921,HALIFAX
61281878,330,1023.35993,137,37,171,27.65837649,HALIFAX
24664820,256,1023.1898,242,35,177,29.23399429,FREDERICTO
50048759,359,1022.68987,272,23,155,44.46477696,
42458237,362,1022.65991,247,54,216,18.93814648,HALIFAX
59655232,343,1022.60983,109,48,142,21.30437146,HALIFAX
21567521,292,1022.5697,244,20,117,51.128485,HALIFAX
21469603,258,1022.49972,283,14,137,73.03569429,HALIFAX
23865678,289,1022.37988,276,57,119,17.93648912,PARRSBORO
61062114,235,1022.3694,111,7,64,146.0527714,HALIFAX
52186133,282,1022.07987,242,40,144,25.55199675,WALTON
25708608,288,1022.03967,254,10,107,102.203967,HAMMONDS P
40168914,300,1021.60987,245,34,174,30.04734912,HALIFAX
23786727,316,1021.45988,244,12,172,85.12165667,HALIFAX
22341902,309,1021.02993,245,17,161,60.06058412,HALIFAX
58879479,274,1020.45975,121,12,127,85.0383125,HALIFAX
40043718,267,1019.8699,242,58,161,17.58396379,HALIFAX
20808016,665,1019.78998,243,85,214,11.99752918,HALIFAX
62345586,265,1019.35992,110,28,187,36.40571143,HALIFAX
62370185,258,1018.69987,111,26,147,39.18076423,HALIFAX
52516769,373,1018.3699,243,47,204,21.66744468,HALIFAX
63907638,260,1018.28999,109,30,116,33.94299967,TORONTO
21607182,342,1018.20993,245,14,220,72.72928071,HALIFAX
58889741,262,1017.84972,110,14,165,72.70355143,HALIFAX
39831006,293,1017.72995,251,29,183,35.09413621,NORTH RIVE
60852470,258,1016.52993,109,37,112,27.47378189,WINDSOR
40166558,245,1016.5098,242,20,140,50.82549,HALIFAX
34418792,315,1016.4999,252,16,136,63.53124375,QUISPAMSIS
22210790,258,1016.45979,245,19,142,53.49788368,HALIFAX
59590398,374,1015.95994,111,19,165,53.47157579,HALIFAX
50949492,214,1015.49997,262,17,147,59.73529235,HALIFAX
59028663,259,1015.49978,114,25,127,40.6199912,HALIFAX
21619749,490,1014.65993,243,98,216,10.35367276,HALIFAX
27700317,292,1014.57993,243,21,179,48.31333,BARRIE
40122871,223,1014.4397,251,16,123,63.40248125,HALIFAX
22340710,321,1014.33984,260,31,187,32.72064,HALIFAX
59463367,259,1014.10991,119,11,148,92.19181,HALIFAX
33453064,252,1013.34992,244,19,177,53.33420632,HALIFAX
22749697,332,1013.26985,243,28,210,36.18820893,HALIFAX
21429392,269,1013.10987,249,21,193,48.24332714,HERRING CO
40149644,369,1012.90995,248,8,178,126.6137438,HALIFAX
64447919,314,1012.70988,115,39,146,25.96692,DARTMOUTH
39744872,340,1012.55991,113,28,204,36.16285393,DARTMOUTH
39624653,256,1012.1098,247,17,66,59.53587059,NEPEAN
59566475,330,1011.79999,111,32,74,31.61874969,HALIFAX
64011212,240,1011.67987,109,112,101,9.032855982,HALIFAX
22352104,270,1011.6698,245,12,160,84.30581667,HALIFAX
61820374,425,1010.93988,112,77,200,13.12908935,HALIFAX
58588567,287,1010.90983,113,48,143,21.06062146,HALIFAX
25773548,287,1010.85992,245,29,146,34.85723862,HALIFAX
61544740,288,1010.56994,111,33,203,30.62333152,HALIFAX
34336099,481,1010.43975,242,40,192,25.26099375,HALIFAX
64649872,299,1010.34988,110,18,221,56.13054889,HALIFAX
60618051,298,1009.90993,128,61,184,16.55590049,PARADISE
23591639,259,1009.87994,244,25,127,40.3951976,TRURO
58910837,377,1009.72,110,76,256,13.28578947,HALIFAX
42473293,257,1009.70996,242,16,133,63.1068725,HD ST MARG
59503597,293,1009.48981,109,26,116,38.82653115,HALIFAX
39627949,300,1008.97989,245,25,181,40.3591956,HALIFAX
52239056,285,1008.76988,244,38,102,26.54657579,
59600431,457,1008.68986,109,173,210,5.830577225,TIMBERLEA
62668866,298,1008.54991,112,33,98,30.56211848,
41527422,295,1007.37989,288,8,174,125.9224863,MILTON HIG
37705959,311,1007.34988,244,41,208,24.56950927,HALIFAX
59506849,300,1006.74989,109,85,101,11.84411635,HALIFAX
61753871,326,1005.67992,129,17,150,59.15764235,KENTVILLE
21581710,269,1005.26981,111,29,145,34.66447621,HALIFAX
58876767,291,1004.06989,109,19,219,52.84578368,HALIFAX
36876486,364,1003.91991,274,11,216,91.26544636,HALIFAX
59618361,325,1003.35999,111,48,204,20.90333313,HALIFAX
39655335,341,1003.26995,276,10,234,100.326995,NEW ROSS
21581082,351,1002.93994,112,31,207,32.35290129,CORNWALL
41514700,457,1002.88998,242,164,243,6.115182804,TIMBERLEA
22996787,493,1002.3099,242,41,183,24.44658293,HALIFAX
34455867,261,1002.26985,242,31,155,32.33128548,HALIFAX
59037984,348,1001.70988,109,61,190,16.42147344,HALIFAX
64886370,219,1001.57954,112,19,125,52.71471263,HALIFAX
41542837,267,1000.6099,243,64,147,15.63452969,PORT MORIE
65906590,225,1000.53972,109,25,100,40.0215888,HALIFAX
60636119,317,1000.43997,109,68,119,14.7123525,HALIFAX
28331629,275,1000.22996,245,20,109,50.011498,HALIFAX
51277977,265,999.84997,242,13,149,76.91153615,HALIFAX
22524564,375,999.54998,243,57,163,17.53596456,HALIFAX
59970696,312,998.98974,111,42,182,23.78547,HALIFAX
23742910,302,998.70989,243,22,188,45.39590409,HALIFAX
61861648,382,998.41996,110,18,211,55.46777556,SHELBURNE
39357824,321,998.34992,246,28,179,35.65535429,HALIFAX
52611959,296,998.14988,258,10,182,99.814988,
51916348,283,998.08996,258,23,178,43.39521565,NEPEAN
59920628,266,997.84989,111,51,152,19.56568412,HALIFAX
21027554,458,997.33002,242,31,249,32.17193613,HALIFAX
59499107,349,997.32996,111,15,205,66.488664,HALIFAX
53102081,252,997.07978,257,50,166,19.9415956,HALIFAX
59341088,290,996.78974,111,54,98,18.45906926,HALIFAX
58910820,372,996.71999,119,13,181,76.67076846,HALIFAX
24540727,264,996.08981,254,15,153,66.40598733,HALIFAX
28300200,370,995.86992,242,66,188,15.08893818,HALIFAX
59788166,381,995.45988,111,26,172,38.28691846,HALIFAX
37448906,353,995.37001,248,17,119,58.55117706,HALIFAX
39357693,289,994.82,256,13,190,76.52461538,HALIFAX
20656623,215,994.36979,242,22,152,45.19862682,HALIFAX
22249803,261,993.86983,244,9,116,110.4299811,HALIFAX
40043851,255,993.56986,245,25,175,39.7427944,BEAVERLODG
58469885,358,993.19974,112,25,178,39.7279896,HALIFAX
35113264,258,992.5999,111,83,151,11.95903494,HALIFAX
50264728,260,992.02989,242,18,185,55.11277167,SURREY
59012100,246,991.53979,113,23,125,43.11042565,HALIFAX
22114405,372,991.43994,245,20,156,49.571997,HALIFAX
62312906,254,990.86994,114,13,114,76.22076462,HALIFAX
34498518,281,990.75989,248,19,162,52.14525737,HALIFAX
62458224,306,990.50977,111,43,97,23.03511093,FALL RIVER
22316671,354,989.89994,244,16,155,61.86874625,HALIFAX
61829901,289,989.71988,120,9,191,109.9688756,HALIFAX
58644654,291,989.0299,111,25,164,39.561196,HALIFAX
28211350,300,988.94994,250,11,195,89.90454,ANTIGONISH
60557079,279,988.90987,109,40,217,24.72274675,TRURO
59501308,255,988.88986,113,29,139,34.09965034,HALIFAX
22114190,305,988.8799,244,24,142,41.20332917,HALIFAX
40174207,319,988.72998,248,18,180,54.92944333,GLOUCESTER
22208962,348,988.49992,245,34,145,29.07352706,HALIFAX
53467052,390,988.07003,243,24,166,41.16958458,HALIFAX
58338188,243,988.04987,140,10,170,98.804987,HALIFAX
52997281,354,987.8799,244,25,228,39.515196,HALIFAX
51637013,265,987.55981,244,18,166,54.86443389,SHELBURNE
60820887,234,987.18964,113,9,105,109.6877378,WILLIAMSWO
37611322,344,987.10998,242,69,109,14.30594174,HALIFAX
61802640,240,987.03983,120,19,87,51.94946474,HALIFAX
22187479,266,986.69993,243,12,165,82.22499417,HALIFAX
60026247,507,986.33991,113,67,158,14.72149119,HALIFAX
46670850,256,985.87983,244,38,122,25.94420605,
60368658,313,985.85993,110,30,205,32.86199767,DARTMOUTH
41536377,334,985.62993,244,13,183,75.81768692,HALIFAX
21573394,318,985.46981,244,35,133,28.15628029,HALIFAX
59618370,272,985.44992,114,28,94,35.19464,HALIFAX
21451518,259,985.44988,249,23,153,42.84564696,HALIFAX
21635148,237,985.05988,266,17,184,57.94469882,HALIFAX
59725564,285,984.7799,111,61,93,16.14393279,HD ST MARG
36875701,305,984.66995,243,36,184,27.35194306,HALIFAX
46670555,264,984.19994,247,56,116,17.57499893,
61883630,327,984.19961,115,21,58,46.8666481,HALIFAX
20906291,319,983.99,244,43,203,22.88348837,HALIFAX
62392839,298,983.31998,112,30,149,32.77733267,WESTVILLE
59085120,300,983.19996,123,13,171,75.63076615,HALIFAX
58607435,372,983.16992,112,109,208,9.019907522,HALIFAX
40165591,279,982.94985,247,30,157,32.764995,HALIFAX
60808616,239,982.81991,112,12,191,81.90165917,HALIFAX
62329146,301,982.34994,113,18,193,54.57499667,HALIFAX
21284858,270,982.06996,247,9,187,109.1188844,HALIFAX
37126405,218,980.52987,245,20,125,49.0264935,HAMMONDS P
64040173,275,980.3999,131,24,181,40.84999583,HALIFAX
51920760,353,979.92997,250,18,177,54.44055389,HALIFAX
58650524,415,979.75992,111,36,199,27.21555333,HALIFAX
40172926,353,979.10994,265,34,205,28.79735118,HALIFAX
34935923,323,979.09991,243,132,106,7.41742356,LOWER SACK
22904255,291,979.02995,242,38,130,25.76394605,HALIFAX
36394799,243,979.02982,247,20,124,48.951491,KENTVILLE
53630081,305,978.7299,276,12,163,81.560825,
40180541,278,977.99989,244,28,146,34.9285675,NORTH VANC
53545926,242,977.87981,245,28,160,34.92427893,
